,GEOID10,Total_PO_1,Male_new,Male_Und_2,Male_Und_3,Male_Ove_1,Female,Female_U_2,Female_U_3,Female_O_1,fullarea_age,new_area,area_acre,weight,TotPopNS,Males_ns,Males_ns_under5,Males_ns_under18,Males_ns_over65,Females_ns,Females_ns_under5,Females_ns_under18,Females_ns_over65,Under5_ns,Under18_ns,Over65_ns,W_C_under5,W_C_under18,Norm_TotPopNS,Norm_M_ns,Norm_M_ns_un5,Norm_M_ns_un18,Norm_M_ns_ov65,Norm_F_ns,Norm_F_ns_un5,Norm_F_ns_un18,Norm_F_ns_ov65,Norm_Under5,Norm_Under18,Norm_Over65_ns,Norm_W_C_under5,Norm_W_C_under18
11,484530002053,580.0000005999933,304.0000003144792,63.00000006517168,71.00000007344745,11.000000011379182,276.00000028551403,0.0,0.0,0.0,3042470.1761504035,644372.578108252,14.792758909739486,0.21179257011602592,122.83969079436916,64.38494138187625,13.342931931112512,15.037272493793465,2.3297182736863116,58.45474941249291,0.0,0.0,0.0,13.342931931112512,15.037272493793465,2.3297182736863116,71.79768134360542,73.49202190628637,8.304041967012122,4.352463375813249,0.901990765382351,1.0165292752721733,0.15749045109850573,3.9515785911988712,0.0,0.0,0.0,0.901990765382351,1.0165292752721733,0.15749045109850573,4.853569356581222,4.968107866471044
12,484530002061,1251.9999995601574,490.99999982750586,38.99999998629884,69.99999997540817,53.99999998102916,760.9999997326516,65.99999997681341,141.9999999501137,106.99999996240963,6393168.661752354,0.00016323163706039208,3.747282760798716e-09,2.5532196270206114e-11,3.196630971906791e-08,1.2536308364267048e-08,9.957556541882176e-10,1.7872537382865445e-09,1.378738598106763e-09,1.9430001354800863e-08,1.685124953241599e-09,3.6255718690955613e-09,2.7319449999522894e-09,2.6808806074298166e-09,5.412825607382106e-09,4.1106835980590526e-09,2.042575700898908e-08,2.1217255093087408e-08,8.53053045622168,3.345439659748279,0.2657273864158511,0.4769465910028096,0.3679302273450246,5.185090796473402,0.44969250008836337,0.9675202274628423,0.7290469319614375,0.7154198865042144,1.444466818465652,1.0969771593064623,5.450818182889253,5.662037387476212
13,484530002062,883.9999998857257,504.9999999347189,11.999999998448766,135.99999998241935,50.99999999340726,378.9999999510069,0.0,19.999999997414612,75.99999999017552,5914709.205244953,0.0002210836690910013,5.075382669674043e-09,3.737862021939341e-11,3.304270026967236e-08,1.8876203208353553e-08,4.485434425747379e-10,5.083492349180363e-09,1.906309630942636e-09,1.4166497061318807e-08,0.0,7.475724042912299e-10,2.8407751363066738e-09,4.485434425747379e-10,5.831064753471593e-09,4.74708476724931e-09,1.4615040503893544e-08,1.924998941049917e-08,6.510385998499393,3.7191684719934317,0.0883762805226162,1.0015978459229835,0.3755991922211188,2.7912175265059616,0.0,0.147293800871027,0.5597164433099027,0.0883762805226162,1.1488916467940105,0.9353156355310215,2.879593807028578,3.792815372428945
17,484530003023,871.999998480114,470.99999917905234,16.999999970369192,36.99999993550942,9.999999982570113,400.99999930106156,0.0,35.99999993725241,0.0,3640340.138651186,4349.735811900151,0.09985619402892909,0.0011948707115901013,1.041927258690501,0.5627841041780114,0.020312802061626736,0.04421021625177585,0.011948707095074552,0.47914315451248957,0.0,0.04301534554226839,0.0,0.020312802061626736,0.08722556179404424,0.011948707095074552,0.4994559565741163,0.5233533707642655,10.434277701277567,5.635945868465291,0.20342055151573235,0.44273884741659403,0.11965914795043081,4.798331832812276,0.0,0.430772932621551,0.0,0.20342055151573235,0.873511780038145,0.11965914795043081,5.001752384328008,5.24107068022887
18,484530003024,907.9999992893012,523.999999589861,0.0,75.99999994051419,44.99999996477814,383.99999969944014,0.0,15.999999987476672,41.999999967126264,5259707.727875492,2616255.7340115104,60.06096726380878,0.49741466054203587,451.65251141865656,260.6452819200176,0.0,37.80351417160561,22.383659706871747,191.00722949863888,0.0,7.958634562443287,20.89141572641363,0.0,45.7621487340489,43.27507543328538,191.00722949863888,228.8107436702445,7.519900727453169,4.339678393376057,0.0,0.6294190036194282,0.37268230477466147,3.1802223340771105,0.0,0.1325092639198796,0.347836817789684,0.0,0.7619282675393078,0.7205191225643455,3.1802223340771105,3.809641337696539
19,484530003025,1221.999999884642,612.9999999421321,0.0,14.999999998583984,118.99999998876628,608.9999999425098,56.99999999461914,113.99999998923828,36.999999996507164,7637960.577282555,83868.31628087732,1.9253516134269357,0.01098045943446282,13.41812142764688,6.731021632690293,0.0,0.16470689150139378,1.306674672577724,6.6870997949565885,0.6258861877052964,1.2517723754105927,0.4062769990367714,0.6258861877052964,1.4164792669119866,1.7129516716144955,6.6870997949565885,6.851806686457982,6.969179724925127,3.495996048591737,0.0,0.0855463959688027,0.6786680746858348,3.47318367633339,0.32507630468145027,0.6501526093629005,0.21101444338971334,0.32507630468145027,0.7356990053317032,0.8896825180755481,3.47318367633339,3.5587300723021924
20,484530003041,1059.9999994271911,519.9999997189994,9.999999994596143,40.99999997784418,26.999999985409584,539.9999997081917,8.999999995136529,14.999999991894214,70.99999996163261,6373949.632548806,5641130.965646015,129.5025474207074,0.8850291092416818,938.1308552892301,460.21513655698084,8.850291087634247,36.28619345930041,23.895785936612466,477.91571873224933,7.9652619788708225,13.27543663145137,62.83706672220315,16.815553066505068,49.56163009075178,86.73285265881562,486.7660098198836,514.2019121915497,7.244111208419545,3.55371493243223,0.06834067177754288,0.2801967542879258,0.18451981379936577,3.6903962759873155,0.06150660459978859,0.10251100766631432,0.48521876962055444,0.12984727637733146,0.3827077619542401,0.6697385834199202,3.7587369477648584,3.970593030275241
21,484530003042,1969.0000011478935,1045.0000006092173,79.00000004605566,132.00000007695377,49.00000002856617,924.0000005386763,105.00000006121321,183.0000001066859,34.00000001982142,6445532.623763712,2723104.163362122,62.51386968232604,0.4224793081214802,831.8617581761558,441.49087724432854,33.3758653610545,55.767268704546765,20.701486110021147,390.3708809318273,44.36032737861674,77.31371343130346,14.364296484504468,77.73619273967124,133.0809821358502,35.065782594525615,423.74674629288177,446.13814963637407,13.306835145598743,7.062286809116651,0.5338953664308281,0.892078333783156,0.33115029057102,6.244548336482091,0.7096077655093286,1.2367449627448297,0.2297777526411159,1.2435031319401566,2.1288232965279854,0.560928043212136,6.778443702912919,7.136626670265247
22,484530003051,1343.0000000017562,644.0000000008421,48.00000000006277,96.00000000012554,54.000000000070614,699.000000000914,50.000000000065384,130.00000000017,20.00000000002615,4588189.951009652,1386303.9264779093,31.825159010053014,0.30214614941407275,405.78227866363034,194.58212022291727,14.503015171894457,29.006030343788915,16.315892068381263,211.20015844071304,15.107307470723393,39.27899942388082,6.042922988289357,29.610322642617852,68.28502976766973,22.358815056670622,225.7031736126075,240.20618878450196,12.75036138972474,6.114097345482301,0.4557091189179356,0.9114182378358712,0.5126727587826775,6.636264044242437,0.47469699887284955,1.2342121970694087,0.1898787995491398,0.9304061177907852,2.1456304349052795,0.7025515583318174,7.091973163160372,7.547682282078308
23,484530003052,773.000000342998,358.00000015885286,0.0,0.0,43.00000001908009,415.00000018414505,9.000000003993508,29.000000012867968,8.000000003549784,6689234.109968541,257355.00719569714,5.908058016430146,0.03847301544016486,29.739640948443604,13.773339533690569,0.0,0.0,1.6543396646611577,15.966301414753033,0.34625713911512607,1.1157174482598506,0.3077841236578898,0.34625713911512607,1.1157174482598506,1.9621237883190474,15.966301414753033,15.966301414753033,5.03374219849204,2.3312803454853173,0.0,0.0,0.2800141197091303,2.7024618530067226,0.05860760645074821,0.18884673189685533,0.05209565017844285,0.05860760645074821,0.18884673189685533,0.3321097698875731,2.7024618530067226,2.7024618530067226
24,484530003053,1549.999999582115,773.999999791327,8.99999999757357,94.99999997438768,15.999999995686347,775.9999997907878,7.999999997843173,51.99999998598063,28.999999992181504,4652388.255737583,2754624.500300133,63.23747705004897,0.5920882671180716,917.7368137855862,458.2763186258346,5.3287944026259835,56.248385361052044,9.473412271335082,459.4604951597515,4.736706135667541,30.78858988183902,17.170559741794836,10.065500538293524,87.03697524289106,26.64397201312992,464.78928956237746,515.7088805208035,14.512546303187397,7.246910218494868,0.08426639788947521,0.8894786443889049,0.14980692958128927,7.265636084692529,0.07490346479064464,0.4868725211391901,0.27152505986608677,0.15916986268011982,1.3763511655280949,0.42133198944737604,7.349902482582004,8.155114729081435
25,484530003061,4869.000001068071,2286.0000005014604,238.000000052208,440.00000009651905,126.00000002763954,2583.0000005666107,187.0000000410206,477.0000001046354,238.000000052208,36291342.15092726,3498785.705322494,80.32106761530059,0.09640827530632119,469.41189256944875,220.38931739859518,22.94516952793773,42.41964114408656,12.147442691261151,249.0225751708536,18.02834748623679,45.98674733120293,22.94516952793773,40.97351701417452,88.40638847528949,35.092612219198884,271.9677446987913,291.44221631494014,5.84419388967421,2.7438544324902945,0.28566813426626864,0.5281259625090681,0.1512360710821422,3.1003394571839156,0.22445353406635393,0.5725365548109669,0.28566813426626864,0.5101216683326225,1.100662517320035,0.43690420534841085,3.3860075914501837,3.6284654196929833
26,484530003071,1785.9999998411276,855.9999999238552,47.99999999573019,141.99999998736848,62.99999999439588,929.9999999172725,35.99999999679765,121.99999998914758,125.99999998879176,13066890.06784601,278887.1888898188,6.402368890950845,0.02134304241038063,38.11867374154898,18.269644301660655,1.0244660356071396,3.030712022004454,1.3446116717343706,19.849029439888326,0.7683495267053547,2.603851173834813,2.689223343468741,1.7928155623124944,5.634563195839267,4.0338350152031115,20.873495475495467,22.87974146189278,5.95383902283828,2.853575701875458,0.1600135907593715,0.47337353932980725,0.21001783787167505,3.100263320962822,0.12001019306952862,0.40670120984673586,0.4200356757433501,0.28002378382890014,0.880074749176543,0.6300535136150252,3.260276911722194,3.5736368602926296
