,GEOID10,Total_PO_1,Male_new,Male_Und_2,Male_Und_3,Male_Ove_1,Female,Female_U_2,Female_U_3,Female_O_1,fullarea_age,new_area,area_acre,weight,TotPopNS,Males_ns,Males_ns_under5,Males_ns_under18,Males_ns_over65,Females_ns,Females_ns_under5,Females_ns_under18,Females_ns_over65,Under5_ns,Under18_ns,Over65_ns,W_C_under5,W_C_under18,Norm_TotPopNS,Norm_M_ns,Norm_M_ns_un5,Norm_M_ns_un18,Norm_M_ns_ov65,Norm_F_ns,Norm_F_ns_un5,Norm_F_ns_un18,Norm_F_ns_ov65,Norm_Under5,Norm_Under18,Norm_Over65_ns,Norm_W_C_under5,Norm_W_C_under18
0,484530001011,1045.0000007854237,515.0000003870748,72.00000005411532,176.00000013228188,65.0000000488541,530.0000003983489,24.000000018038442,96.00000007215377,45.000000033822076,10234445.73269859,180892.46118174106,4.152719494530327,0.017674866417416026,18.470235420082005,9.102556211810748,1.2725903830104348,3.110776491803285,1.1488663179955314,9.367679208271257,0.4241967943368117,1.6967871773472467,0.7953689893815219,1.6967871773472465,4.807563669150532,1.9442353073770533,10.640269591281692,12.478455700074543,4.447744530881441,2.191950653975064,0.30644747007030027,0.7490938157274006,0.2766539660356877,2.255793876906377,0.1021491566901001,0.4085966267604004,0.19152966879393768,0.40859662676040037,1.1576904424878012,0.4681836348296254,2.5622413469766774,3.0048876926337775
1,484530001012,1202.000000345202,599.0000001720266,37.00000001062602,106.0000000304421,43.000000012349155,603.0000001731753,63.00000001809295,184.0000000528429,67.00000001924171,11906443.083402472,6324009.793705379,145.1792881934201,0.5311418153521449,638.4324622366294,318.1539474873053,19.652247173673285,56.301032443496425,22.839098066701382,320.278514749324,33.46193437679505,97.73009405286173,35.586501638813786,53.11418155046833,154.03112649635816,58.42559970551517,339.9307619229973,376.5795471928204,4.39754506432113,2.1914554854645227,0.13536536387677356,0.38780347489021605,0.15731650396489896,2.206089578856606,0.23048697092531711,0.6731682960358468,0.24512106431740074,0.3658523348020906,1.0609717709260629,0.4024375682822997,2.34145494273338,2.593893053746822
2,484530001013,2015.9999995406304,796.999999818394,42.999999990201935,117.9999999731123,137.99999996855504,1218.9999997222362,67.9999999845054,152.99999996513714,397.99999990931093,11510984.412381751,4683157.262496785,107.51049730249737,0.4068424640953699,820.1944074293747,324.2534438101248,17.494225952114636,48.007410752314584,56.1442600323679,495.9409636192498,27.66528755218129,62.2468969924079,161.92330067306105,45.15951350429593,110.25430774472248,218.06756070542895,513.4351895713645,543.9483743715645,7.628970454128132,3.016016593224266,0.16272109599578852,0.44653696110472196,0.5222211918004376,4.612953860903866,0.25732638436543304,0.5789843648222243,1.5061161908447402,0.4200474803612216,1.0255213259269462,2.028337382645178,4.775674956899654,5.059490822008588
3,484530001021,1577.9998504752393,733.9999304491924,41.99999602025352,192.99998171211737,169.99998389150232,843.9999200260469,46.999995546474175,143.99998635515493,200.99998095407042,32897132.583797395,18865644.07285322,433.09559395898117,0.5734738134029648,904.9415918013437,420.9297391522093,24.08589788064413,110.68043549915042,97.49053904070242,484.0118526491344,26.953266675958908,82.58022130506559,115.26822557165406,51.03916455660304,193.260656804216,212.75876461235646,508.0977505297786,594.6922881482849,2.0894730965262407,0.971909539195349,0.05561335237902541,0.25555659545599774,0.2251016643912933,1.1175635573308917,0.06223398956700463,0.19067435101380142,0.2661496149567645,0.11784734194603005,0.4462309464697992,0.4912512793480578,1.1731769097099172,1.3731201527868895
4,484530001022,1062.000000261207,492.00000012101117,0.0,93.00000002287406,111.00000002730131,570.0000001401959,105.00000002582556,152.00000003738558,91.00000002238215,27778574.22884509,19919405.586595453,457.2866296279948,0.71707804088488,761.5368796070485,352.8023962021354,0.0,66.68825781869633,79.59566255779886,408.734483404913,75.29319431143135,108.99586224131014,65.25410173657383,75.29319431143135,175.68412006000648,144.84976429437268,408.734483404913,475.42274122360936,1.6653381714365079,0.7715125991965742,0.0,0.14583469862862072,0.17406076933093445,0.8938255722399336,0.16465207909682988,0.23835348593064895,0.14269846855058588,0.16465207909682988,0.38418818455926973,0.31675923788152033,0.8938255722399336,1.0396602708685543
5,484530002031,1593.999986982621,767.9999937281386,10.999999910168652,40.999999665174066,31.999999738672443,825.9999932544824,5.999999951001083,59.99999951001083,44.99999963250812,13016606.853700023,6605868.120762901,151.6498650312879,0.5074954014521194,808.9476633084183,389.75646513228685,5.582449370384317,20.807311289614272,16.239852713845284,419.1911981761314,3.044972383845991,30.44972383845991,22.83729287884493,8.627421754230308,51.25703512807418,39.077145592690215,424.77364754651575,439.9985094657457,5.334311792110853,2.5701075635766215,0.036811436457477656,0.13720626315968942,0.10708781514902589,2.764204228534231,0.020078965340442356,0.20078965340442356,0.15059224005331764,0.056890401797920015,0.337995916564113,0.25768005520234355,2.801015664991709,2.9014104916939205
6,484530002041,1112.999999263128,767.9999994915385,6.999999995365584,58.9999999609385,19.999999986758816,344.99999977158956,26.9999999821244,57.99999996160056,14.99999999006911,5533473.8453241605,1013117.8175223942,23.257984791606848,0.18308893216844038,203.77798136856106,140.61229981226853,1.2816225243305723,10.802246990786255,3.6617786409444935,63.165681556292505,4.943401165275066,10.61915805873903,2.7463339807083695,6.225023689605639,21.421405049525283,6.408112621652863,64.44730408062307,73.96792854707876,8.761635334893622,6.04576454375409,0.05510462474775862,0.46445326573110846,0.1574417849935961,2.7158707911395323,0.21254640974135475,0.45658117648142865,0.11808133874519705,0.26765103448911337,0.921034442212537,0.2755231237387932,2.770975415887291,3.180324056870641
7,484530002042,1254.9999990702129,669.9999995036197,5.999999995554803,59.999999955548034,127.99999990516913,584.9999995665933,21.999999983700945,94.99999992961772,129.9999999036874,5936941.518594659,224.5534254126756,0.005155037314340579,3.782308192010454e-05,0.04746796777456378,0.02534146486769541,0.00022693849135249617,0.002269384913524962,0.004841354482186585,0.022126502906868375,0.0008321078016258193,0.003593192779747856,0.004917000645970751,0.0010590462929783156,0.005862577693272818,0.009758355128157335,0.02235344139822087,0.024395887820393338,9.208074525962141,4.915864487963853,0.04402266705639271,0.44022667056392717,0.9391502305363778,4.292210037998289,0.16141644587343995,0.6970255617262179,0.9538244528885089,0.20543911292983266,1.1372522322901453,1.8929746834248866,4.336232705054682,4.732436708562217
8,484530002043,692.0000001029734,266.0000000395823,23.000000003422528,34.00000000505939,52.000000007737896,426.0000000633912,35.0000000052082,128.00000001904712,10.000000001488056,8170844.672217952,607374.5101646488,13.943400141520863,0.07433436009740946,51.43937719506181,19.77293978885324,1.709690282494829,2.527368243688008,3.8653867256404832,31.666437406208573,2.6017026037964794,9.514798093884266,0.7433436010847082,4.3113928862913085,12.042166337572274,4.608730326725191,33.3761276887034,34.19380564989658,3.689155921293894,1.4180859466245315,0.12261645403144446,0.18125910595952657,0.2772198091145701,2.271069974669363,0.18659025613480681,0.6823872224358648,0.05331150175280193,0.3092067101662513,0.8636463283953913,0.33053131086737203,2.3936864287008066,2.452329080628889
9,484530002051,1528.999999858306,773.9999999282727,44.9999999958298,44.9999999958298,111.99999998962085,754.9999999300334,0.0,99.9999999907329,131.99999998776744,6175115.741419258,6033881.486083657,138.51885872552012,0.9771284845094838,1494.0294526765474,756.2974469402536,43.97078179885195,43.97078179885195,109.4383902549204,737.7320057362939,0.0,97.71284844189323,128.98095994329907,43.97078179885195,141.68363024074517,238.4193501982195,781.7027875351458,781.7027875351458,10.785747633374731,5.459887945213893,0.3174353456519705,0.3174353456519705,0.7900613047337932,5.325859688160839,0.0,0.7054118792266012,0.9311436805791136,0.3174353456519705,1.0228472248785716,1.721204985312907,5.64329503381281,5.64329503381281
