,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
29,484530004011,809.0000000855241,6.000000000634295,4.000000000422864,0.0,8.000000000845727,0.0,19.0000000020086,0.0,79.00000000835155,13.000000001374307,25.000000002642896,77.00000000814012,143.00000001511737,153.00000001617454,93.00000000983158,106.00000001120588,83.00000000877442,9038659.423957244,4.947978725056146e-05,1.1358996154858003e-09,5.47423958904943e-12,4.428659828009168e-09,9.85363126133066e-11,6.07640594448724e-10,5.583724381420706e-10,7.828162613168246e-10,1.3466629390485233e-09,1.0346312824397193e-09,3.898812683473903,0.08674737738260849,0.5349421605260857,0.49156847183478136,0.6891597203173896,1.1855474908956494,0.9108474625173891
30,484530004012,925.9999997726133,287.9999999292793,58.999999985512076,43.999999989195445,47.99999998821322,0.0,93.99999997691755,48.999999987967655,3.999999999017768,5.999999998526652,67.99999998330206,93.99999997691755,86.99999997863645,58.999999985512076,13.999999996562188,4.99999999877221,6.999999998281094,14453490.345454656,2.567409297663404e-05,5.893960738437566e-10,1.776324774362066e-12,1.6448767406553605e-09,7.798065757534591e-10,2.7177769041065895e-10,2.877646133759918e-10,1.5454025533155114e-10,1.296717084965889e-10,2.13158972871105e-11,2.7907833350980242,1.3230603500086744,0.461112149319652,0.48823639339727853,0.26220102608372364,0.22000775751852675,0.03616565877016877
33,484530004023,392.0000002964511,11.000000008318782,6.000000004537517,29.00000002193133,27.000000020418828,7.00000000529377,7.00000000529377,45.00000003403138,9.000000006806275,20.000000015125057,77.00000005823146,18.00000001361255,24.000000018150068,85.0000000642815,0.0,6.000000004537517,21.00000001588131,6669226.725044988,5.763988090647966e-05,1.3232295892212961e-09,8.642663277591727e-12,3.3879240073780843e-09,6.309144197413269e-10,7.605543690032433e-10,8.210530119921377e-10,2.0742391881906638e-10,7.346263791508601e-10,2.3335190867144966e-10,2.5603448071107864,0.47679890540583514,0.5747712832289519,0.6204917262130731,0.1567558045169869,0.5551768076643286,0.17635028008161024
35,484530005002,394.00000078721706,49.00000009790263,46.00000009190859,38.00000007592449,41.00000008191853,16.000000031968206,13.000000025974167,15.000000029970193,13.000000025974167,47.00000009390661,78.000000155845,10.000000019980128,11.000000021978142,9.000000017982115,0.0,8.000000015984103,0.0,2381864.177760799,4.136749339522794e-05,9.496669741787864e-10,1.7367696185815977e-11,6.842872310883642e-09,3.0219791423699335e-09,1.806240406933753e-09,1.5283572674054834e-09,1.9104465842568545e-10,1.5630926598465172e-10,1.3894156976413485e-10,7.205549415679045,3.182146188650137,1.901972434595484,1.6093612908115635,0.20117016135144547,0.16459376837845535,0.1463055718919603
36,484530005003,461.00000108214897,139.00000032628787,19.0000000446005,0.0,6.000000014084368,0.0,0.0,0.0,36.00000008450621,0.0,13.000000030516132,36.00000008450621,33.00000007746402,11.000000025821342,52.00000012206453,71.00000016666503,45.000000105632765,4239832.058949179,0.00019432790149517256,4.461154763433713e-09,4.583386766110159e-11,2.1129413041366905e-08,7.516754314065452e-09,1.6500192396729038e-09,2.245859520665897e-09,1.5125176363668283e-09,2.8875336694275814e-09,5.316728661168246e-09,4.736310251900737,1.6849346666197855,0.36986370730678214,0.503425601612009,0.33904173169788354,0.6472614877868687,1.1917830568774093
37,484530005004,768.999998848612,153.99999976942294,43.99999993412084,16.99999997454669,52.99999992064556,0.0,46.99999992962908,59.99999991016478,26.99999995957415,12.999999980535703,89.99999986524718,42.99999993561809,99.99999985027463,0.0,13.99999997903845,0.0,106.99999983979386,4260447.209627981,0.0001912121339008293,4.389626581745393e-09,4.4880765913192895e-11,3.451330893557016e-08,1.2028045246726662e-08,6.597472579361266e-09,5.969141857517336e-09,4.488076584599501e-09,6.283307218439301e-10,4.8022419455214654e-09,7.862470370280805,2.7401067090185376,1.502968978454198,1.3598290757442744,1.0224278764994543,0.1431399027099236,1.0939978278544162
38,484530006011,295.000000501966,112.00000019057691,22.00000003743475,20.00000003403159,17.000000028926852,19.00000003233001,15.000000025523693,0.0,0.0,33.000000056152125,4.000000006806318,28.000000047644228,20.00000003403159,0.0,5.000000008507897,0.0,0.0,2121204.6136157564,0.0003746769176252388,8.601398476245151e-09,1.7663402918333898e-10,5.210703869774928e-08,3.0204419041746186e-08,1.183447997542102e-08,5.652288943484667e-09,3.5326805896779163e-09,8.83170147419479e-10,0.0,6.057972879835239,3.5115707201756803,1.3758785862676643,0.6571360412024665,0.41071002575154153,0.10267750643788537,0.0
40,484530006031,342.99999852275386,174.999999246303,41.99999981911272,14.9999999353974,0.0,14.9999999353974,22.99999990094268,11.999999948317921,0.0,0.0,0.0,0.0,48.99999978896484,0.0,0.0,11.999999948317921,0.0,2316898.6360280695,0.00026849636236962304,6.1638283372273425e-09,1.1588610662308239e-10,3.9748934400524955e-08,2.6885576620763237e-08,5.794305306198974e-09,0.0,5.678419200074995e-09,0.0,1.3906332734877538e-09,6.448741305862698,4.361830854111213,0.9400497530412099,0.0,0.9212487579803856,0.0,0.22561194072989035
41,484530006032,668.0000026464818,245.00000097064077,74.00000029317313,47.00000018620456,101.00000040014172,99.00000039221811,37.000000146586565,0.0,17.000000067350584,0.0,12.00000004754159,7.000000027732594,22.00000008715958,7.000000027732594,0.0,0.0,0.0,2813006.993142315,0.0002955149646079185,6.784090096600516e-09,1.0505305010913204e-10,7.017543775092118e-08,4.9059774595329634e-08,1.607311673037566e-08,1.9960079599812913e-09,2.3111671115572847e-09,7.353713536773179e-10,0.0,10.344119366292887,7.2315924312257165,2.369236920722772,0.29421896401132464,0.3406745899078496,0.10839646042522488,0.0
45,484530006041,459.00000087089325,188.00000035670573,58.000000110047516,45.00000008538169,9.000000017076339,0.0,0.0,24.0000000455369,0.0,12.00000002276845,8.000000015178967,45.00000008538169,0.0,25.000000047434273,22.00000004174216,9.000000017076339,14.000000026563193,3337007.385340182,0.00026936948616271446,6.183872501439726e-09,8.072187294103166e-11,3.705133975023367e-08,2.42165619282573e-08,2.9059874313908754e-09,4.278259273992123e-09,0.0,3.793928035426977e-09,1.856603081166393e-09,5.991607967597552,3.9160836389526485,0.4699300366743177,0.6918414428816346,0.0,0.6135197701025816,0.3002330789863697
