,GEOID10,Total_POP_,Not Hisp_1,White; N_1,Hispanic_1,fullarea_race,new_area,area_acre,weight,TotPopNS,NotHisNS,WhiteNS,HispanNS,Norm_byArea,Norm_nonhis,Norm_white,Norm_hislat
22,484530003041,1059.9999994271911,827.9999995525607,675.9999996346993,231.9999998746305,6373949.632548806,5641130.965646015,129.5025474207074,0.8850291092416818,938.1308552892301,732.8041020561157,598.2796775240752,205.32675323311452,7.244111208419545,5.658607623180551,4.6198294121618995,1.5855035852389947
23,484530003042,1969.0000011478935,1705.000000993986,1652.0000009630878,264.00000015390754,6445532.623763712,2723104.163362122,62.51386968232604,0.4224793081214802,831.8617581761558,720.3272207670623,697.93581742357,111.53453740909353,13.306835145598743,11.52267847803243,11.164495510680103,1.784156667566312
24,484530003051,1343.0000000017562,1210.0000000015823,1104.0000000014436,133.0000000001739,4588189.951009652,1386303.9264779093,31.825159010053014,0.30214614941407275,405.78227866363034,365.5968407915061,333.5693489535725,40.185437872124226,12.75036138972474,11.487667372722958,10.481309735112518,1.2626940170017797
25,484530003052,773.000000342998,702.0000003114936,650.00000028842,71.00000003150434,6689234.109968541,257355.00719569714,5.908058016430146,0.03847301544016486,29.739640948443604,27.008056850979834,25.007460047203548,2.7315840974637724,5.03374219849204,4.57139330315836,4.2327715769984815,0.46234889533368034
26,484530003053,1549.999999582115,1264.9999996589518,1170.9999996842944,284.99999992316305,4652388.255737583,2754624.500300133,63.23747705004897,0.5920882671180716,917.7368137855862,748.99165770243,693.3353606083363,168.74515608315616,14.512546303187397,11.844110370020683,10.963994658730607,2.668435933166715
27,484530003061,4869.000001068071,3795.0000008324764,2820.000000618599,1074.0000002355941,36291342.15092726,3498785.705322494,80.32106761530059,0.09640827530632119,469.41189256944875,365.86940486774654,271.87133642346384,103.54248770170219,5.84419388967421,4.555086426640711,3.384807305171754,1.2891074630334978
28,484530003071,1785.9999998411276,1476.9999998686146,1299.9999998843593,308.99999997251314,13066890.06784601,278887.1888898188,6.402368890950845,0.02134304241038063,38.11867374154898,31.523673637328024,27.745955131026694,6.5950001042209605,5.95383902283828,4.923751532324827,4.333701416399644,1.0300874905134538
29,484530004011,2086.0000002205234,1868.0000001974772,1668.0000001763342,218.00000002304606,9038659.423957244,4.947978725056146e-05,1.1358996154858003e-09,5.47423958904943e-12,1.1419263783964307e-08,1.0225879553425372e-08,9.131031635499744e-09,1.1933842305389354e-09,10.053057178895628,9.00245005281737,8.038590304121719,1.0506071260782583
30,484530004012,2000.9999995086384,1600.9999996068616,1173.999999711715,399.9999999017768,14453490.345454656,217917.3355100105,5.002693652663235,0.015077142634861295,30.169362404949123,24.13850535248553,17.700565448980647,6.030857052463593,6.030623599925643,4.825101640920017,3.538206949681512,1.2055219590056256
33,484530004023,802.0000006065147,730.0000005520645,412.0000003115762,72.0000000544502,6669226.725044988,5.763988090647966e-05,1.3232295892212961e-09,8.642663277591727e-12,6.931415953870468e-09,6.309144197413269e-09,3.5607772730606396e-09,6.22271756457199e-10,5.238256467609312,4.767989054058352,2.6909746442082754,0.47026741355096063
35,484530005002,767.0000015324758,700.000001398609,551.0000011009051,67.00000013386686,2381864.177760799,4.1367494701570126e-05,9.496670041682766e-10,1.7367696734269665e-11,1.332102342180041e-08,1.2157387738279383e-08,9.569600919702771e-09,1.1636356835210265e-09,14.027046705141696,12.801737540546528,10.076796264058768,1.2253091645951677
36,484530005003,1120.000002629082,986.0000023145312,943.0000022135932,134.0000003145509,4239832.058949179,0.00019428219847691377,4.460105566503989e-09,4.582308822040127e-11,5.132185892732208e-08,4.5181565091374616e-08,4.321117229327207e-08,6.140293835947464e-09,11.506870893988777,10.130155983457977,9.688374333063765,1.3767149105308003
37,484530005004,1749.999997379806,1576.999997638831,1419.9999978738997,172.9999997409751,4260447.209627981,0.0001912008913856622,4.389368489110703e-09,4.4878127102144685e-11,7.85367223111638e-08,7.077280633411733e-08,6.372694038963005e-08,7.763915977046478e-09,17.89248783874045,16.123687612396395,14.518475846292251,1.7688002263440559
38,484530006011,1271.0000021627077,1055.0000017951663,750.0000012761847,216.0000003675412,2121204.6136157564,0.00037465096129361657,8.600802600863557e-09,1.7662179258369385e-10,2.244862987558562e-07,1.863359914928625e-07,1.3246634466317242e-07,3.8150307262993654e-08,26.10062213651047,21.66495385839382,15.401625965682811,4.435668278116649
39,484530006012,8875.99999769939,7003.999998184602,4726.999998774788,1871.999999514788,9862182.485437348,1472915.2804561018,33.813482104134565,0.14934983028665624,1325.6290932807651,1046.046211056611,705.9766475820388,279.58288222415416,39.20415795091015,30.93577312845591,20.87855505114379,8.268384822454236
40,484530006031,1034.9999955424205,835.9999963994818,522.9999977475227,198.99999914293883,2316898.6360280695,0.0002686439023054507,6.167215388095746e-09,1.1594978655000426e-10,1.20008028562399e-07,9.693402113832425e-08,6.064173810447796e-08,2.307400742407479e-08,19.459029887953037,15.717631870849027,9.832920416811053,3.7413980171040144
41,484530006032,2467.0000097737584,1808.000007162933,1062.0000042074307,659.0000026108256,2813006.993142315,0.0002955116804012588,6.784014701589964e-09,1.0505188260166843e-10,2.5916299540506774e-07,1.899338044962961e-07,1.1156509976497039e-07,6.922919090877165e-08,38.202009695575676,27.997257206972368,16.445291567369832,10.204752488603313
45,484530006041,1448.0000027473932,1233.0000023394584,1056.0000020036236,215.00000040793475,3337007.385340182,0.0002693932792273146,6.184418715043953e-09,8.072900300154776e-11,1.1689559656803547e-07,9.953886088977053e-08,8.524982733138497e-08,1.7356735678264934e-08,18.90163036401145,16.095103756095387,13.784614409113322,2.806526607916065
46,484530006042,2747.9999906238554,2277.99999222749,1227.999995810078,469.99999839636536,2034402.9250567334,330293.7729831277,7.582501675462068,0.16235415753441113,446.1492233823057,369.84276960148924,199.3709047720056,76.30645378081648,58.83931748094443,48.7758243164452,26.29355235320224,10.06349316449923
48,484530007001,1123.000000586747,880.000000459784,740.0000003866365,243.00000012696307,17393286.87308318,716.2768356841705,0.016443453528103086,4.118122358992641e-05,0.046246514115650325,0.03623947677806971,0.03047410547246771,0.010007037337580613,2.812457494808593,2.203884768861587,1.8532667374517886,0.6085727259470063
49,484530008011,1876.999999564163,780.9999998186528,624.9999998548758,1095.9999997455102,13909445.55378341,38791.836886608224,0.8905380368826498,0.002788884484044494,5.234736175336017,2.1781187815329934,1.743052802123074,3.0566173938030228,5.878172473867976,2.4458458721848104,1.9573030347189584,3.4323266016831657
50,484530008021,985.9999993836491,771.999999517421,582.9999996355654,213.9999998662281,5405478.4436253095,0.00022880198096570476,5.252570729240238e-09,4.23277945425037e-11,4.173520539281987e-08,3.267705736638635e-08,2.4677104202853942e-08,9.058148026433523e-09,7.94567223254825,6.2211551354231736,4.698100315999625,1.7245170971250767
52,484530008023,1531.9999990015642,679.9999995568301,184.99999987943173,851.9999994447342,8937278.202172298,0.0012182258364283713,2.7966616997896495e-08,1.3630837139345946e-10,2.0882442483868474e-07,9.268969248714466e-08,2.5217048691355536e-08,1.1613473235154008e-07,7.466917605886741,3.314297631855734,0.9016839145489866,4.1526199740310075
53,484530008031,921.0000000853829,783.0000000725894,534.0000000495054,138.00000001279352,4930153.269455004,2.38036198396685e-06,5.46455919184309e-11,4.828170350634927e-13,4.4467448933470114e-10,3.780457384897622e-10,2.5782429674780715e-10,6.662875084493892e-11,8.137426528354998,6.918137862868582,4.718117009925699,1.2192886654864166
54,484530008032,689.999998988966,567.9999991677286,461.99999932304684,121.99999982123748,3045591.9155377503,4.466200964744734e-05,1.0252986604097185e-09,1.4664476031603043e-11,1.0118488446979816e-08,8.329422373745703e-09,6.774987916673442e-09,1.7890660732341126e-09,9.86882050829597,8.1238986213219,6.607818949032954,1.7449218869740704
55,484530008033,878.0000009353249,799.000000851167,671.0000007148097,79.00000008415793,7567536.927066634,5.101098440718488e-05,1.171051065362371e-09,6.740764518073915e-12,5.918391253173703e-09,5.385870855678575e-09,4.523052996445961e-09,5.325203974951281e-10,5.0539138968652155,4.599176769470738,3.8623874997682908,0.45473712739447836
56,484530008041,1138.0000017897153,624.0000009813554,432.0000006793999,514.00000080836,4151723.0145273837,9.550582761538168e-05,2.1925121123824994e-09,2.300390158042701e-11,2.6178440039696374e-08,1.4354434608761458e-08,9.937685498373316e-09,1.1824005430934918e-08,11.9399294954177,6.5470263665559285,4.53255671530795,5.392903128861774
57,484530008042,1313.9999988994452,767.9999993567534,425.99999964319915,545.9999995426919,7123891.455028789,0.000321249453264727,7.3748726644794995e-09,4.509465862761784e-11,5.92543813870607e-08,3.463269779700351e-08,1.9210324559275386e-08,2.4621683590057185e-08,8.03463111606724,4.696040104368067,2.604834745391662,3.338591011699173
60,484530009021,1233.9999993359568,194.9999998950661,176.99999990475231,1038.9999994408906,7479729.700978581,277554.1034440254,6.371765460147507,0.03710750448745664,45.7906605128805,7.235963371160209,6.568028290745421,38.55469714172029,7.1864949831063685,1.1356292720467926,1.0308019546270886,6.0508657110595765
62,484530009023,1542.0000011072725,547.0000003927873,346.00000024845417,995.0000007144852,5718133.523099591,0.00021004286496008936,4.821920683197644e-09,3.6732766751874095e-11,5.6641926372063035e-08,2.0092823427703294e-08,1.2709537305274845e-08,3.6549102944359744e-08,11.746756135876772,4.166975101377817,2.635783153705164,7.579781034498955
63,484530009024,1024.9999998936753,497.9999999483418,321.9999999665985,526.9999999453336,8716252.784106499,6.213899113282923e-05,1.426514947952921e-09,7.12909465477361e-12,7.307322020384951e-09,3.5502891377089815e-09,2.2955684785989802e-09,3.75703288267597e-09,5.122499438839468,2.4887850932117614,1.6092144578598138,2.6337143456277072
64,484530010001,605.0000004636439,232.00000017779405,232.00000017779405,373.0000002858499,3281621.173515368,5.369077446668036e-05,1.2325705800431672e-09,1.6361051939814625e-11,9.898436431173551e-09,3.795764052945891e-09,3.795764052945891e-09,6.102672378227661e-09,8.030725859793673,3.079551073507657,3.079551073507657,4.951174786286018
66,484530010003,1075.9999997219845,332.9999999139599,274.9999999289459,742.9999998080247,5300935.364622183,6.56422549816806e-05,1.50693881959781e-09,1.2383145702882791e-11,1.3324264772859178e-08,4.123587517994523e-09,3.405365067412894e-09,9.200677254864655e-09,8.841941424281124,2.7364000876260364,2.2597898621536334,6.105541336655089
67,484530010004,458.000000132995,210.00000006098026,179.00000005197842,248.00000007201479,7679027.899241406,0.0017845378999396789,4.096735307483193e-08,2.3239112077141555e-10,1.0643513334421518e-07,4.880213537616853e-08,4.1598010630162704e-08,5.763299796804665e-08,2.598047600239104,1.1912445328607246,1.0153941494384273,1.4068030673783796
68,484530010005,723.9999996351512,398.99999979893005,272.9999998624258,324.9999998362212,6371320.04277847,0.0009594723059389797,2.202645330438429e-08,1.5059238893931991e-10,1.0902888953712417e-07,6.008636315650904e-08,4.1111722159716706e-08,4.894252638061513e-08,4.949906733982558,2.7279182138937026,1.8664703568746384,2.2219885200888556
69,484530011001,4108.9999996567,3631.9999996965525,3179.9999997343166,476.9999999601475,22717591.049098503,0.0015254304965082541,3.50190655764062e-08,6.714754628743031e-11,2.759092676719994e-07,2.4387988809557115e-07,2.135291971761884e-07,3.202937957642826e-08,7.878830092425165,6.964203187074276,6.0975127023392615,0.9146269053508893
70,484530011002,1891.9999983228934,1486.9999986818934,1213.999998923886,404.9999996409999,6095411.155599929,0.0009546404910709492,2.1915530098047503e-08,1.566162588054309e-10,2.963179613972131e-07,2.3288837663723882e-07,1.9013213802125618e-07,6.342958475997426e-08,13.520912342595475,10.626636709006062,8.675680541179126,2.8942756335894115
71,484530012001,1145.0000004204198,1129.000000414545,908.0000003333985,16.000000005874863,5422749.264981197,9.690398462680605e-05,2.2246093807806715e-09,1.7869899545713564e-11,2.046103498735489e-08,2.017511659451849e-08,1.6225868793465714e-08,2.8591839283640025e-10,9.197585501583474,9.06906028933427,7.293805795142178,0.12852521224920138
72,484530012002,2990.9999983799867,2752.9999985088944,2402.999998698465,237.99999987109223,18629653.332909238,0.0027042024621345855,6.207994632999508e-08,1.4515581228543948e-10,4.3416103431059513e-07,3.9961395100537226e-07,3.488094167329857e-07,3.4547083305222885e-08,6.993579408119143,6.4370859614015385,5.618713245640355,0.5564934467176048
74,484530013031,1504.999999925893,1331.9999999344116,1142.9999999437182,172.9999999914814,8122231.341606798,0.000990459974915944,2.273783229834582e-08,1.2194431964061787e-10,1.8352620105009296e-07,1.6242983375330487e-07,1.3938235734236298e-07,2.1096367296788096e-08,8.07140270198248,7.143593620625026,6.129975606887692,0.9278090813574547
79,484530013043,890.000000682679,609.0000004671366,583.0000004471931,281.00000021554246,3907674.338993322,0.0001292795620658929,2.967850368822151e-09,3.3083504624696367e-11,2.944431913856518e-08,2.0147854331894603e-08,1.9287683210992696e-08,9.296464806670578e-09,9.921092871757793,6.788702875169097,6.498873195769431,3.132389996588696
81,484530013051,1344.0000001298736,1247.0000001205,1180.0000001140259,97.00000000937331,12610842.216223454,0.0012511414234668674,2.8722254900524963e-08,9.921156747622399e-11,1.3334034670093e-07,1.237168246548063e-07,1.1706964963325698e-07,9.623522046123668e-09,4.642405241605627,4.3073506966385535,4.075921268671607,0.33505454496707276
82,484530013052,1417.000001285482,1027.0000009316798,800.0000007257486,390.0000003538024,6577018.71996856,7.776757774990983e-05,1.7852979281430173e-09,1.1824138118050177e-11,1.6754803728476816e-08,1.2143389858253842e-08,9.459310503021492e-09,4.611413870222977e-09,9.38487826841561,6.801884249585627,5.29844926939484,2.5829940188299845
84,484530013054,1420.000000899264,973.0000006161858,959.0000006073199,447.0000002830782,7550907.279780719,0.00029098939926773364,6.68019741202327e-09,3.85370113134516e-11,5.472255609975622e-08,3.7496512031734365e-08,3.695699387300437e-08,1.722604406802185e-08,8.191757327600007,5.613084422362539,5.5323206177242295,2.5786729052374664
85,484530013071,927.9999999717166,720.9999999780256,626.9999999808905,206.99999999369112,6949844.889781086,3308066.683745242,75.94276133483109,0.475991440990195,441.7200572254383,343.18982894347096,298.4466334917563,98.5302282819674,5.816486646803607,4.519059129682544,3.9298891460623513,1.2974275171210634
86,484530013072,557.0000003810206,310.0000002120582,310.0000002120582,247.00000016896246,4918306.759365033,0.0002973510428635009,6.826240653432068e-09,6.04580107365832e-11,3.367511200331259e-08,1.8741983341161407e-08,1.8741983341161407e-08,1.4933128662151185e-08,4.93318558676679,2.745579051880978,2.745579051880978,2.1876065348858114
87,484530013073,2289.999922262999,1526.9999481640173,1087.999963066438,762.9999740989819,7439808.001448249,323848.23034517874,7.434532377070219,0.04352911127305137,99.68166143146507,66.46895065757518,47.35967145739476,33.212710773889896,13.407926198412408,8.94056912881037,6.370228691647467,4.467357069602039
88,484530013081,466.0000000613873,372.0000000490044,372.0000000490044,94.00000001238284,3381690.8264529184,33812.6576338478,0.7762318097761203,0.00999874304574264,4.659414259929866,3.719532413506245,3.719532413506245,0.9398818464236209,6.002606697184605,4.791780453546509,4.791780453546509,1.210826243638096
89,484530013082,475.0000017389858,263.000000962849,215.00000078711992,212.00000077613683,1887519.7138996548,1627561.980528755,37.36368183032037,0.8622754870020289,409.58085782544856,226.7784539117747,185.38923038415044,182.80240391367388,10.96200475331841,6.069488947626826,4.961749519923071,4.892515805691585
90,484530013083,1342.9999984170447,881.9999989604121,830.9999990205242,460.9999994566326,5361339.127688486,2937960.182770341,67.44628518756522,0.547989991455181,735.9505576568645,483.3271718937859,455.3796823625125,252.62338576307857,10.911654446352642,7.166105153896523,6.751738529351485,3.7455492924561193
91,484530013084,641.99999866224,407.99999914983476,339.999999291529,233.99999951240525,3426011.8848592937,0.00014322630431706784,3.288023515084202e-09,4.1805548004673704e-11,2.683916176307473e-08,1.7056663550365246e-08,1.421388629197104e-08,9.78249821270948e-09,8.162703715453024,5.187512641596314,4.322927201330262,2.97519107385671
92,484530014011,1877.9999988996442,1597.9999990637016,1417.9999991691668,279.9999998359427,8310460.459134112,0.00018413359012764462,4.2271255768513455e-09,2.215684570465184e-11,4.161055620895574e-08,3.540663941528822e-08,3.1418407190787664e-08,6.2039167936675226e-09,9.843700039767958,8.376055731389348,7.432570104574527,1.4676443083786093
93,484530014012,1481.9999961545682,1347.9999965022657,1135.9999970523545,133.9999996523024,6519764.102081893,0.0004007333001630653,9.199570710814172e-09,6.146438642390498e-11,9.109022044387006e-08,8.285399268443782e-08,6.982354279638084e-08,8.236227759432247e-09,9.9015729437019,9.006289020317247,7.589869678843022,0.8952839233846523
94,484530014021,684.0000006500878,587.000000557897,505.0000004799625,97.00000009219082,6417603.038100589,0.0007044059317683994,1.6170935072736442e-08,1.0976153052571503e-10,7.507688695094372e-08,6.443001847983035e-08,5.5429572968167516e-08,1.0646868471113363e-08,4.6427053607753574,3.984310009905167,3.4277283730870693,0.6583953508701895
95,484530014022,624.0000014726563,549.0000012956543,549.0000012956543,75.00000017700197,4433706.897456161,0.00019042560658599121,4.371570399127438e-09,4.29495253047169e-11,2.6800503853393235e-08,2.3579289447937315e-08,2.3579289447937315e-08,3.221214405455918e-09,6.13063531099547,5.393780105346976,5.393780105346976,0.736855205648494
97,484530014031,681.0000005797141,344.0000002928365,269.0000002289913,337.0000002868776,3957846.394370541,0.00014294823270609566,3.2816398692859424e-09,3.611768079464091e-11,2.4596140642088388e-08,1.2424482203933048e-08,9.71565614202904e-09,1.217165843815534e-08,7.495076127119428,3.786059012818037,2.9606101001396863,3.7090171143013912
99,484530015011,1060.9999991654443,970.999999236236,875.9999993109606,89.99999992920827,6579487.937833582,0.00016547340501915642,3.798746671697805e-09,2.5149891083110882e-11,2.668403441819166e-08,2.4420544222492084e-08,2.2031304571475866e-08,2.263490195699575e-09,7.024431141196773,6.4285793007559535,5.7996245802906445,0.5958518404408195
100,484530015012,1454.999999941198,1427.9999999422892,1405.9999999431782,26.999999998908827,11173770.049554855,118799.75250157446,2.72726704549069,0.010632020524380422,15.469589862348329,15.18252530820166,14.948620856674742,0.28706455414667004,5.672194766524977,5.5669375440533795,5.481172399817263,0.10525722247159751
101,484530015013,1440.0000007758988,1346.0000007252497,1327.0000007150122,94.00000005064895,5325905.463856268,201591.92406594794,4.62791377561864,0.037851202097752515,54.505731050132326,50.947718051026456,50.22854521078166,3.55801299910586,11.777602974646223,11.00878722491237,10.853388296774678,0.7688157497338506
102,484530015014,1456.9999999765014,1420.9999999770819,1398.9999999774368,35.99999999941939,14318674.994763609,0.00014071275366013547,3.230320331959033e-09,9.827218908983872e-12,1.4318257950158575e-08,1.396447806944086e-08,1.3748279253446703e-08,3.5377988071771357e-10,4.432457613723789,4.322939100275569,4.256011119834991,0.10951851344821992
103,484530015031,1393.0000015347223,1037.0000011425032,877.000000966225,356.0000003922191,6904982.659609501,3201127.696486978,73.487779992814,0.4635967755881391,645.7903091057701,480.74985681456104,406.5743726387368,165.04045229120902,8.78772374357912,6.541902025909222,5.532543950551965,2.245821717669897
104,484530015032,304.9999996471524,230.9999997327613,202.99999976515386,73.99999991439107,3561894.8778781397,2.4464092938103477e-05,5.616182951814389e-10,6.868280445344588e-12,2.094825533406643e-09,1.5865727810391293e-09,1.3942609287919622e-09,5.082527523675134e-10,3.72998093434595,2.8250019535538176,2.482577474335173,0.9049789807921321
105,484530015033,1639.99999947535,1097.9999996487404,888.9999997156013,541.9999998266096,12517824.889002467,220192.17565642408,5.0549167965202955,0.017590290454524083,28.84807633619075,19.314138912888684,15.637768209069256,9.533937423302065,5.706933961019733,3.820861883658333,3.093575787406429,1.8860720773613997
106,484530015034,651.0000007846212,377.0000004543812,334.00000040255526,274.0000003302399,14414893.496367443,3614714.179086435,82.98241917094663,0.250762461755083,163.24636279931258,94.53744819560804,83.75466232714346,68.70891460370451,1.9672403435602361,1.139246712015682,1.0093061056054053,0.827993631544554
108,484530015042,981.999999408812,909.9999994521578,884.9999994672083,71.99999995665424,4954817.122023007,58204.025086678674,1.3361805575454242,0.011746957284856257,11.535512046784184,10.689731122783716,10.396057190839107,0.8457809240004697,8.633198546141866,8.000214538685437,7.780428424985287,0.63298400745643
109,484530015043,1159.999998819913,1089.999998891125,883.9999991006922,69.99999992878784,7550806.443320484,13887.68391881057,0.31881735350804796,0.0018392318784830922,2.1335089768699333,2.0047627455070924,1.625880978925018,0.1287462313628408,6.691947453280886,6.2881230379966935,5.099725473017502,0.40382441528419133
111,484530015051,666.9999998944015,607.9999999037423,591.9999999062754,58.999999990659205,5770387.685089413,7.810066289073124e-05,1.7929445108065024e-09,1.3534734085985604e-11,9.02766763392315e-09,8.229118322976424e-09,8.01256257763494e-09,7.985493109467255e-10,5.035107098692264,4.589722812601044,4.46894063332207,0.4453842860912199
112,484530015052,1270.000000258407,1135.0000002309387,1027.000000208964,135.00000002746847,7423767.098511405,0.00020969308577374352,4.813890857983093e-09,2.824618323705099e-11,3.587265271835377e-08,3.205941798057601e-08,2.90088301903538e-08,3.813234737777763e-09,7.451904037014991,6.659772505521272,6.026067280326297,0.7921315314937196
115,484530016021,1266.0000002541876,1099.0000002206573,994.0000001995754,167.00000003353026,13565055.897743052,3336395.057449861,76.5930913096846,0.24595512783732568,311.3791919045731,270.3046855474927,244.47939711938832,41.074506357080324,4.065369168161537,3.52910009147672,3.191924923501238,0.5362690766848155
117,484530016023,1175.9999992867988,1159.9999992965022,166.99999989872057,15.999999990296583,10149458.387826363,63942.45155815873,1.4679167024370692,0.006300085099600357,7.408900072636792,7.308098711104318,1.0521142109951906,0.10080136153247336,5.04722104485654,4.978551370776859,0.7167397232066686,0.06866967407968083
118,484530016031,1172.0000000577845,1106.0000000545303,1106.0000000545303,66.00000000325407,5028988.804248967,0.0002351577434325236,5.3984789585060515e-09,4.676044282179352e-11,5.480323898984403e-08,5.17170497634535e-08,5.17170497634535e-08,3.0861892263905343e-09,10.151607408507898,9.579929858199433,9.579929858199433,0.5716775503084652
119,484530016032,965.9999997261998,885.9999997488748,829.9999997647473,79.99999997732503,4022935.9848595047,114.0777919058068,0.002618865746230643,2.8356849906422462e-05,0.027392717001839987,0.02512416900996918,0.023536185415659615,0.0022685479918708065,10.459763751260091,9.593530728381408,8.98716761236633,0.8662330228786825
120,484530016033,601.0000021000395,601.0000021000395,566.0000019777411,0.0,3963249.7658410105,9.224967197951628e-05,2.117761064727187e-09,2.327627008890788e-11,1.3989038372314724e-08,1.3989038372314724e-08,1.3174368916356297e-08,0.0,6.605579168165891,6.605579168165891,6.220894857207811,0.0
